bench,bsz,kv_len,device_name,cache_size,mean,median,p25,p75
AbsorbedMaterialized_CacheCompressed_MoveElision,1,32,NVIDIA A100-PCIE-40GB,36864,0.0029657634551404043,0.0029660496348515152,0.002961202054284513,0.002970611035707407
AbsorbedMaterialized_CacheCompressed_MoveElision,1,64,NVIDIA A100-PCIE-40GB,73728,0.0029659755225293336,0.0029610606492497023,0.0029599362600129095,0.002967099911766127
AbsorbedMaterialized_CacheCompressed_MoveElision,1,128,NVIDIA A100-PCIE-40GB,147456,0.0029704936302732674,0.0029690546949859707,0.002964306605281308,0.00297524171997793
AbsorbedMaterialized_CacheCompressed_MoveElision,1,256,NVIDIA A100-PCIE-40GB,294912,0.0029729069152381275,0.002970429500564933,0.002965505683096126,0.002977830732706934
AbsorbedMaterialized_CacheCompressed_MoveElision,1,512,NVIDIA A100-PCIE-40GB,589824,0.0029743678570957853,0.002973159194225445,0.0029688729596091435,0.0029786540917120874
AbsorbedMaterialized_CacheCompressed_MoveElision,1,1024,NVIDIA A100-PCIE-40GB,1179648,0.002981791570200585,0.002982037594774738,0.0029749841376906262,0.0029888450272846966
AbsorbedMaterialized_CacheCompressed_MoveElision,1,2048,NVIDIA A100-PCIE-40GB,2359296,0.0029919013276230545,0.0029911404359154402,0.002982070175348781,0.003000971588189714
AbsorbedMaterialized_CacheCompressed_MoveElision,1,4096,NVIDIA A100-PCIE-40GB,4718592,0.003012842770549469,0.003011057375697419,0.0030041994160274043,0.003019700730219483
AbsorbedMaterialized_CacheCompressed_MoveElision,1,8192,NVIDIA A100-PCIE-40GB,9437184,0.0030716975219547745,0.0030735910090152175,0.0030693305091699587,0.0030759580218000337
AbsorbedMaterialized_CacheCompressed_MoveElision,1,16384,NVIDIA A100-PCIE-40GB,18874368,0.003198644102085382,0.0031957061495631934,0.003190446014050394,0.0032039042375981808
AbsorbedMaterialized_CacheCompressed_MoveElision,1,32768,NVIDIA A100-PCIE-40GB,37748736,0.0034287661570124328,0.0034245466394349933,0.003423218565294519,0.003432203989941627
AbsorbedMaterialized_CacheCompressed_MoveElision,1,65536,NVIDIA A100-PCIE-40GB,75497472,0.0039427191639939945,0.003937301801051944,0.003929057790664956,0.003953671855852008
AbsorbedMaterialized_CacheCompressed_MoveElision,1,131072,NVIDIA A100-PCIE-40GB,150994944,0.005024930189829319,0.005024930189829319,0.005016052830033004,0.005033807549625635
