bench,bsz,kv_len,device_name,cache_size,mean,median,p25,p75
Absorbed,1,64,NVIDIA A100-PCIE-40GB,0,0.0006966614153062339,0.0006947430083528161,0.0006899944855831563,0.0007007874082773924
Absorbed,1,128,NVIDIA A100-PCIE-40GB,0,0.0007007259646292348,0.000689845415763557,0.0006847581826150417,0.0006963576888665557
Absorbed,1,256,NVIDIA A100-PCIE-40GB,0,0.0007145473296155354,0.0007092509185895324,0.0007052162545733154,0.0007148330914787948
Absorbed,1,512,NVIDIA A100-PCIE-40GB,0,0.000806844376793672,0.0008036126382648945,0.000799145782366395,0.0008097004028968513
Absorbed,1,1024,NVIDIA A100-PCIE-40GB,0,0.0009860501636113292,0.0009799809195101261,0.0009740260429680347,0.0009890040382742882
Absorbed,1,2048,NVIDIA A100-PCIE-40GB,0,0.0013575779771358989,0.0013111471198499203,0.0013048599939793348,0.0013210589531809092
Absorbed,1,4096,NVIDIA A100-PCIE-40GB,0,0.0021009380584817473,0.0021001164568588138,0.002097860153298825,0.002103428414557129
Absorbed,1,8192,NVIDIA A100-PCIE-40GB,0,0.0040742960953479256,0.0038984189741313457,0.0038889942807145417,0.00418159004766494
Absorbed,1,16384,NVIDIA A100-PCIE-40GB,0,0.008476198327301418,0.008209476480260491,0.008206985832657665,0.00823358807247132
Absorbed,1,32768,NVIDIA A100-PCIE-40GB,0,0.016174951222755255,0.0161621265579015,0.016157033562194556,0.016168678004760295
Absorbed,1,65536,NVIDIA A100-PCIE-40GB,0,0.032121023985382635,0.03210976638365537,0.03204680874478072,0.03221627604216337
Absorbed,1,131072,NVIDIA A100-PCIE-40GB,0,0.06515056794160046,0.06492317910306156,0.06471023964695632,0.06551743042655289
Absorbed_CacheCompressed,1,32,NVIDIA A100-PCIE-40GB,36864,0.00037911172234453256,0.00037894250405952335,0.0003785906735574826,0.0003795481619890779
Absorbed_CacheCompressed,1,64,NVIDIA A100-PCIE-40GB,73728,0.0003883267452474684,0.0003883724450133741,0.0003882886234205216,0.00038838771695736795
